# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Clark_Y_airfoil,0,VSEVJYDWZZ,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,153
# x,y,z,u,w
7.919569033061247154e+00, 1.399999999999999716e+02, 1.675378046080189229e-05, 7.883231214294843248e-03, 2.193117916271970086e-02, 2.429012511314022557e-02, 0.000000000000000000e+00, 9.997049513841511637e-01, 1.199999999999999956e+00, 3.976174026185862687e+00, 2.382597381413725096e-02
7.886678508737253956e+00, 1.399999999999999716e+02, 2.360488078618346258e-05, 1.107756543158131164e-02, 3.085942412350478961e-02, 2.394176199034580080e-02, 0.000000000000000000e+00, 9.997133549337018366e-01, 1.199999999999999956e+00, 3.968066845980765756e+00, 3.193315401923403629e-02
7.850232991995311771e+00, 1.399999999999999716e+02, 3.119648647631440919e-05, 1.459619782567093786e-02, 4.072572611820769739e-02, 2.354754433509492415e-02, 0.000000000000000000e+00, 9.997227181352771330e-01, 1.199999999999999956e+00, 3.959083547034291328e+00, 4.091645296570904644e-02
7.809887389852653072e+00, 1.399999999999999716e+02, 3.960048044261438999e-05, 1.846470302380664660e-02, 5.161495383441687401e-02, 2.310104904656237051e-02, 0.000000000000000000e+00, 9.997331351580522885e-01, 1.199999999999999956e+00, 3.949139115035671832e+00, 5.086088496432811246e-02
7.765272274422790666e+00, 1.399999999999999716e+02, 4.889381455998783455e-05, 2.270866950633073852e-02, 6.361651930566149249e-02, 2.259490770467072543e-02, 0.000000000000000000e+00, 9.997447024844982044e-01, 1.199999999999999956e+00, 3.938142548619749217e+00, 6.185745138025093570e-02
7.715994318541040009e+00, 1.399999999999999716e+02, 5.915841892597297071e-05, 2.735528593458856975e-02, 7.682385207824725393e-02, 2.202902676641265919e-02, 0.000000000000000000e+00, 9.997573315458729848e-01, 1.199999999999999956e+00, 3.925996980640954703e+00, 7.400301935904540773e-02
7.661637197503099017e+00, 1.399999999999999716e+02, 7.048101402848339027e-05, 3.244403998418755181e-02, 9.133329472681858685e-02, 2.143959098921624853e-02, 0.000000000000000000e+00, 9.997701455525740410e-01, 1.199999999999999956e+00, 3.912599959462895072e+00, 8.740004053710473397e-02
7.601763667572292604e+00, 1.399999999999999716e+02, 8.295267779248900590e-05, 3.801951477297534077e-02, 1.072427693426439427e-01, 2.085363626727459660e-02, -2.650221511866760076e-13, 9.997825392826342750e-01, 1.199999999999999956e+00, 3.897843926225776023e+00, 1.021560737742238378e-01
7.535918368245194010e+00, 1.399999999999999716e+02, 9.666826186773740462e-05, 4.413255880589422170e-02, 1.246492081420384895e-01, 2.029358227611173515e-02, 0.000000000000000000e+00, 9.997940640543945268e-01, 1.199999999999999956e+00, 3.881616927109269533e+00, 1.183830728907306756e-01
7.463632443737382438e+00, 1.399999999999999716e+02, 1.117254289726930252e-04, 5.081127411382867914e-02, 1.436512091549532466e-01, 1.972188153906525090e-02, 0.000000000000000000e+00, 9.998055047800842310e-01, 1.199999999999999956e+00, 3.863803601515005681e+00, 1.361963984849940967e-01
7.384428446771144294e+00, 1.399999999999999716e+02, 1.282236314349465749e-04, 5.808045359717781825e-02, 1.643451909864872829e-01, 1.911246543183500041e-02, 0.000000000000000000e+00, 9.998173401502481461e-01, 1.199999999999999956e+00, 3.844286487227505322e+00, 1.557135127724946777e-01
7.297826255428542908e+00, 1.399999999999999716e+02, 1.462628787099811377e-04, 6.597828523543533552e-02, 1.868093541759263676e-01, 1.846773124717225600e-02, 0.000000000000000000e+00, 9.998294569088180817e-01, 1.199999999999999956e+00, 3.822947681231255501e+00, 1.770523187687444711e-01
7.203351739520339692e+00, 1.399999999999999716e+02, 1.659419321754438390e-04, 7.454812372484352634e-02, 2.111072456122585206e-01, 1.779510038346933040e-02, 0.000000000000000000e+00, 9.998416546645484404e-01, 1.199999999999999956e+00, 3.799670889126403939e+00, 2.003291108735961723e-01
7.100547384734202438e+00, 1.399999999999999716e+02, 1.873560921197457371e-04, 8.383648429754282649e-02, 2.373054982647881950e-01, 1.710474123881149805e-02, 0.000000000000000000e+00, 9.998537032122015722e-01, 1.199999999999999956e+00, 3.774343886117332403e+00, 2.256561138826673751e-01
6.988983539742214646e+00, 1.399999999999999716e+02, 2.105948549681645806e-04, 9.384766965696057783e-02, 2.654315097424037595e-01, 1.636078254071293356e-02, 0.000000000000000000e+00, 9.998661534398768369e-01, 1.199999999999999956e+00, 3.746861397518468806e+00, 2.531386024815311941e-01
6.868271393345747100e+00, 1.399999999999999716e+02, 2.357392101419448615e-04, 1.045532204289043310e-01, 2.954643995707816884e-01, 1.551206372213940685e-02, 0.000000000000000000e+00, 9.998796807011732790e-01, 1.199999999999999956e+00, 3.717128385983185623e+00, 2.828716140168144877e-01
6.738078360386680288e+00, 1.399999999999999716e+02, 2.628584351710696806e-04, 1.159533296855908557e-01, 3.273836725240508727e-01, 1.455452019282190215e-02, 1.736293640503164533e-13, 9.998940773611757482e-01, 1.199999999999999956e+00, 3.685063705923593336e+00, 3.149362940764066643e-01
6.598143444304833238e+00, 1.399999999999999716e+02, 2.920068956716286436e-04, 1.280151186954884002e-01, 3.611106916990467486e-01, 1.346786144697726013e-02, 0.000000000000000000e+00, 9.999093042411620891e-01, 1.199999999999999956e+00, 3.650604053123554404e+00, 3.493959468764454845e-01
6.448294080256820493e+00, 1.399999999999999716e+02, 3.232205369220554126e-04, 1.405723170693256863e-01, 3.964598677154524964e-01, 1.215914443089918112e-02, 0.000000000000000000e+00, 9.999260748708918012e-01, 1.199999999999999956e+00, 3.613708100408631996e+00, 3.862918995913680043e-01
6.288464479258658812e+00, 1.399999999999999716e+02, 3.565130627759323812e-04, 1.535798010256102797e-01, 4.333180572191239199e-01, 1.064525029279002506e-02, 6.559087247091453941e-14, 9.999433377177947557e-01, 1.199999999999999956e+00, 3.574360670455414724e+00, 4.256393295445853875e-01
6.118708256505645871e+00, 1.399999999999999716e+02, 3.918733051813811903e-04, 1.667787924781547471e-01, 4.713214078433936582e-01, 8.840128073257300448e-03, -6.030218224216056147e-14, 9.999609253044081658e-01, 1.199999999999999956e+00, 3.532576757521252109e+00, 4.674232424787478912e-01
5.939218747538689946e+00, 1.399999999999999716e+02, 4.292609923210793585e-04, 1.800091391346595182e-01, 5.102719345009085750e-01, 6.737575910702951407e-03, 0.000000000000000000e+00, 9.999773022778304377e-01, 1.199999999999999956e+00, 3.488405175243188161e+00, 5.115948247568122831e-01
5.750334831273852032e+00, 1.399999999999999716e+02, 4.686055356744785465e-04, 1.929749039319684223e-01, 5.496823533209612700e-01, 4.298174072779380704e-03, 0.000000000000000000e+00, 9.999907628071571519e-01, 1.199999999999999956e+00, 3.441931582717477678e+00, 5.580684172825222111e-01
5.552555473501630701e+00, 1.399999999999999716e+02, 5.098030006050865894e-04, 2.054442960809663432e-01, 5.892182065716173867e-01, 1.520431595341197820e-03, 0.000000000000000000e+00, 9.999988441432138275e-01, 1.199999999999999956e+00, 3.393280631211359477e+00, 6.067193687886405229e-01
5.346539735615210454e+00, 1.399999999999999716e+02, 5.527161045423733187e-04, 2.171306121512366072e-01, 6.283851366414069384e-01, -1.597439525077141900e-03, 0.000000000000000000e+00, 9.999987240926678789e-01, 1.199999999999999956e+00, 3.342616984084840315e+00, 6.573830159151595742e-01
5.133109133641051258e+00, 1.399999999999999716e+02, 5.971737255954030939e-04, 2.278117922998618705e-01, 6.667575152064437738e-01, -5.021671978000755154e-03, 0.000000000000000000e+00, 9.999873913257834035e-01, 1.199999999999999956e+00, 3.290144996521724874e+00, 7.098550034782747931e-01
4.913237284555775020e+00, 1.399999999999999716e+02, 6.429730592263209216e-04, 2.372981813147758690e-01, 7.038579016146193634e-01, -8.721932660885953550e-03, 0.000000000000000000e+00, 9.999619632219310938e-01, 1.199999999999999956e+00, 3.236106900915292961e+00, 7.638930990847077052e-01
4.688041731591892969e+00, 1.399999999999999716e+02, 6.898813210401908954e-04, 2.454791636488320439e-01, 7.393025229229309714e-01, -1.263458016422491781e-02, 0.000000000000000000e+00, 9.999201805064610316e-01, 1.199999999999999956e+00, 3.180779426537513999e+00, 8.192205734624862234e-01
4.458759506883021473e+00, 1.399999999999999716e+02, 7.376408370890505471e-04, 2.523231316595044849e-01, 7.727093132546805077e-01, -1.670906546233973111e-02, 0.000000000000000000e+00, 9.998603938207449859e-01, 1.199999999999999956e+00, 3.124468883179866374e+00, 8.755311168201336258e-01
4.226725216470079260e+00, 1.399999999999999716e+02, 7.859736087678567944e-04, 2.578573055775832401e-01, 8.037163898962529363e-01, -2.089482429556030127e-02, 0.000000000000000000e+00, 9.997816793268705649e-01, 1.199999999999999956e+00, 3.067504849084442320e+00, 9.324951509155580132e-01
3.993345747463444617e+00, 1.399999999999999716e+02, 8.345865813157696180e-04, 2.621703007363870852e-01, 8.321290983288679444e-01, -2.512697485476304837e-02, 0.000000000000000000e+00, 9.996842677238889641e-01, 1.199999999999999956e+00, 3.010232712371485597e+00, 9.897672876285144028e-01
3.760058071745145725e+00, 1.399999999999999716e+02, 8.831804333102548756e-04, 2.653556715673777155e-01, 8.576737436052520591e-01, -2.937545022505705719e-02, 0.000000000000000000e+00, 9.995684483436215739e-01, 1.199999999999999956e+00, 2.953005409876157117e+00, 1.046994590123843327e+00
3.528299859768769586e+00, 1.399999999999999716e+02, 9.314556978162367388e-04, 2.675115947586579335e-01, 8.801125941392007324e-01, -3.361764855476520597e-02, 0.000000000000000000e+00, 9.994347671087134843e-01, 1.199999999999999956e+00, 2.896174776189615052e+00, 1.103825223810384726e+00
3.299472153345401004e+00, 1.399999999999999716e+02, 9.791205376494475227e-04, 2.686894753918990797e-01, 8.993094838211628250e-01, -3.784081182641765850e-02, 0.000000000000000000e+00, 9.992837799946108213e-01, 1.199999999999999956e+00, 2.840082949879656038e+00, 1.159917050120343962e+00
3.074904371853336649e+00, 1.399999999999999716e+02, 1.025898034587316432e-03, 2.688277478300458156e-01, 9.149515333366529113e-01, -4.204716736426226259e-02, 0.000000000000000000e+00, 9.991156268003427154e-01, 1.199999999999999956e+00, 2.785054278823237084e+00, 1.214945721176763360e+00
2.855823502665206348e+00, 1.399999999999999716e+02, 1.071532607006849339e-03, 2.678776332958968109e-01, 9.269571012554311817e-01, -4.624396361258433646e-02, 0.000000000000000000e+00, 9.989301756526319798e-01, 1.199999999999999956e+00, 2.731388122989002021e+00, 1.268611877010997979e+00
2.643328482979129923e+00, 1.399999999999999716e+02, 1.115795346152398350e-03, 2.656651106084517155e-01, 9.350245968816022213e-01, -5.043980154260004067e-02, 0.000000000000000000e+00, 9.987271030768831714e-01, 1.199999999999999956e+00, 2.679352876601123867e+00, 1.320647123398876577e+00
2.438376634135931198e+00, 1.399999999999999716e+02, 1.158486841869080762e-03, 2.619352019323855085e-01, 9.389141879297558946e-01, -5.461816346274823986e-02, 0.000000000000000000e+00, 9.985073140543120340e-01, 1.199999999999999956e+00, 2.629181432148066655e+00, 1.370818567851932901e+00
2.241762777446820287e+00, 1.399999999999999716e+02, 1.199441532778482231e-03, 2.566540712402574642e-01, 9.387293235256585211e-01, -5.878040915258607446e-02, 0.000000000000000000e+00, 9.982709369203606187e-01, 1.199999999999999956e+00, 2.581068198207792097e+00, 1.418931801792208125e+00
2.054132697759041726e+00, 1.399999999999999716e+02, 1.238524901816250110e-03, 2.494892676100131379e-01, 9.340549313529339370e-01, -6.285514975213930822e-02, 0.000000000000000000e+00, 9.980226601383538343e-01, 1.199999999999999956e+00, 2.535167673867325000e+00, 1.464832326132675222e+00
1.875968054016145636e+00, 1.399999999999999716e+02, 1.275636619364274192e-03, 2.405286884261897129e-01, 9.251731593525294173e-01, -6.678713834123037318e-02, 0.000000000000000000e+00, 9.977672464819585807e-01, 1.199999999999999956e+00, 2.491594485390172142e+00, 1.508405514609827858e+00
1.707597947039739772e+00, 1.399999999999999716e+02, 1.310708133680301693e-03, 2.296780903115282768e-01, 9.120899162927216253e-01, -7.049393903850141585e-02, 0.000000000000000000e+00, 9.975122077242142282e-01, 1.199999999999999956e+00, 2.450424713611993432e+00, 1.549575286388006568e+00
1.549231115166337602e+00, 1.399999999999999716e+02, 1.343695964542761852e-03, 2.171490898040969453e-01, 8.949809171596390112e-01, -7.382393173472825976e-02, 0.000000000000000000e+00, 9.972712906241842923e-01, 1.199999999999999956e+00, 2.411698287665530405e+00, 1.588301712334469817e+00
1.400909822222331513e+00, 1.399999999999999716e+02, 1.374591308391336867e-03, 2.031267944181589791e-01, 8.742887897783800932e-01, -7.673886502825050249e-02, 0.000000000000000000e+00, 9.970512256620398528e-01, 1.199999999999999956e+00, 2.375422192885380479e+00, 1.624577807114619299e+00
1.262603613005013337e+00, 1.399999999999999716e+02, 1.403400509048555872e-03, 1.879043932294517105e-01, 8.504254925781292718e-01, -7.904296037650318518e-02, 0.000000000000000000e+00, 9.968712105457346873e-01, 1.199999999999999956e+00, 2.341574236025834033e+00, 1.658425763974165745e+00
1.134166977935689324e+00, 1.399999999999999716e+02, 1.430153876177837511e-03, 1.719738777281963060e-01, 8.234346193319846963e-01, -8.070281829776611293e-02, 0.000000000000000000e+00, 9.967382079155980845e-01, 1.199999999999999956e+00, 2.310107125108463944e+00, 1.689892874891536056e+00
1.015306752460833906e+00, 1.399999999999999716e+02, 1.454912475992303561e-03, 1.554830229760447435e-01, 7.945820647504087120e-01, -8.163848713372984234e-02, 0.000000000000000000e+00, 9.966620076126688765e-01, 1.199999999999999956e+00, 2.280952649115890463e+00, 1.719047350884109315e+00
9.057944544845000223e-01, 1.399999999999999716e+02, 1.477723901341081864e-03, 1.389224147188235503e-01, 7.636648021530704211e-01, -8.166128790489497746e-02, 0.000000000000000000e+00, 9.966601396954298808e-01, 1.199999999999999956e+00, 2.254025779012049924e+00, 1.745974220987950298e+00
8.052033769763706772e-01, 1.399999999999999716e+02, 1.498677035351891678e-03, 1.229493570687277271e-01, 7.309645930829083982e-01, -8.110000911176934446e-02, 0.000000000000000000e+00, 9.967059689407257173e-01, 1.199999999999999956e+00, 2.229228551348531262e+00, 1.770771448651468516e+00
7.130716871249944688e-01, 1.399999999999999716e+02, 1.517868077857050576e-03, 1.072631817879616256e-01, 6.977562761527379420e-01, -7.951171010634974778e-02, -8.146600869608668950e-14, 9.968339319846428737e-01, 1.199999999999999956e+00, 2.206453635079580700e+00, 1.793546364920419300e+00
6.290371313873412973e-01, 1.399999999999999716e+02, 1.535372486314824690e-03, 9.238713845200262342e-02, 6.638423130266869476e-01, -7.705172667332654823e-02, 0.000000000000000000e+00, 9.970270966311091110e-01, 1.199999999999999956e+00, 2.185587518313492517e+00, 1.814412481686507039e+00
5.526249073649989185e-01, 1.399999999999999716e+02, 1.551289162124115531e-03, 7.890966967125447040e-02, 6.290528541171023225e-01, -7.422482824800939738e-02, 0.000000000000000000e+00, 9.972415328653100319e-01, 1.199999999999999956e+00, 2.166513282807508656e+00, 1.833486717192491344e+00
4.832689784264561084e-01, 1.399999999999999716e+02, 1.565736010785976576e-03, 6.642383602097463868e-02, 5.942643939225137339e-01, -7.044031878810512459e-02, 0.000000000000000000e+00, 9.975159956055993371e-01, 1.199999999999999956e+00, 2.149112959230863318e+00, 1.850887040769136682e+00
4.205459298862557205e-01, 1.399999999999999716e+02, 1.578801229632281842e-03, 5.488497437946767560e-02, 5.597739717390528558e-01, -6.561804614541365266e-02, 0.000000000000000000e+00, 9.978448135958106757e-01, 1.199999999999999956e+00, 2.133269475467732601e+00, 1.866730524532267621e+00
3.640248518037143555e-01, 1.399999999999999716e+02, 1.590574577257504365e-03, 4.492050785004727403e-02, 5.252739337109921802e-01, -6.077417645053548312e-02, 0.000000000000000000e+00, 9.981515413386682356e-01, 1.199999999999999956e+00, 2.118868223908111137e+00, 1.881131776091889085e+00
3.132350982280467377e-01, 1.399999999999999716e+02, 1.601154089271986753e-03, 3.636204537202470527e-02, 4.907991986008337637e-01, -5.557965956492234155e-02, 0.000000000000000000e+00, 9.984542560591582738e-01, 1.199999999999999956e+00, 2.105798282487991280e+00, 1.894201717512008942e+00
2.676492797286860181e-01, 1.399999999999999716e+02, 1.610649620959997202e-03, 2.863233444034613689e-02, 4.570789787300248430e-01, -4.913114829951890222e-02, 0.000000000000000000e+00, 9.987923359071047003e-01, 1.199999999999999956e+00, 2.093953329042780087e+00, 1.906046670957219691e+00
2.270425917633414059e-01, 1.399999999999999716e+02, 1.619107999135777640e-03, 2.215213817443730318e-02, 4.235624775324920988e-01, -4.259198436510109459e-02, 0.000000000000000000e+00, 9.990925497008988909e-01, 1.199999999999999956e+00, 2.083232290205306203e+00, 1.916767709794693797e+00
1.909073622993755492e-01, 1.399999999999999716e+02, 1.626634971947145012e-03, 1.702007957142053635e-02, 3.904875135059545643e-01, -3.657075039401961464e-02, -1.455703880271224369e-13, 9.993310663717095421e-01, 1.199999999999999956e+00, 2.073539765430295834e+00, 1.926460234569704166e+00
1.588077168905028813e-01, 1.399999999999999716e+02, 1.633321332095710168e-03, 1.259730690067555406e-02, 3.582589416889285228e-01, -2.933576419559174447e-02, 0.000000000000000000e+00, 9.995696138534126973e-01, 1.199999999999999956e+00, 2.064786264475613198e+00, 1.935213735524386580e+00
1.307199035919603958e-01, 1.399999999999999716e+02, 1.639172027114534297e-03, 9.064225281670451259e-03, 3.262435729072792889e-01, -2.212755693389771572e-02, 0.000000000000000000e+00, 9.997551556376877979e-01, 1.199999999999999956e+00, 2.056888293407910240e+00, 1.943111706592089982e+00
1.059980450283086739e-01, 1.399999999999999716e+02, 1.644321593341604602e-03, 6.484910680975190279e-03, 2.950477181746333777e-01, -1.587913332373845285e-02, 0.000000000000000000e+00, 9.998739186141855084e-01, 1.199999999999999956e+00, 2.049768320391915477e+00, 1.950231679608084745e+00
